record_id,seller,raw_product_name,raw_description,canonical_name,species_group,category,treatment,expected_size_hint,best_alias,alias_variant,ambiguity_level,manual_review_recommended,normalization_note,source_type,source_url
LLX-0369,Home Depot,EWP 2x4x10 Sanded,Seller-style listing for EWP 2x4x10 Sanded. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,2x4x10,EWP,EWP,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0370,Home Depot,wp 2x6x12 Kiln Dried,Seller-style listing for wp 2x6x12 Kiln Dried. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,2x6x12,WP,wp,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0371,Menards,WP 1x4x8 No. 2 Lumber,Seller-style listing for WP 1x4x8 No. 2 Lumber. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,1x4x8,WP,WP,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0372,Menards,White-Pine-Board 5/4x6x12 #2,Seller-style listing for White-Pine-Board 5/4x6x12 #2. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,5/4x6x12,White Pine Board,White-Pine-Board,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0373,Local Yard,White Pine Board 2x4x8 Select,Seller-style listing for White Pine Board 2x4x8 Select. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,2x4x8,White Pine Board,White Pine Board,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0374,Independent Lumberyard,white pine board 2 x 6 x 12 Common,Seller-style listing for white pine board 2 x 6 x 12 Common. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,2x6x12,White Pine Board,white pine board,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0375,Builder Supply,White Pine Common Board 2x8x10 Select,Seller-style listing for White Pine Common Board 2x8x10 Select. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,2x8x10,White Pine Common Board,White Pine Common Board,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0376,Contractor Catalog,WHITE PINE COMMON BOARD 1x6x8 Common,Seller-style listing for WHITE PINE COMMON BOARD 1x6x8 Common. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,1x6x8,White Pine Common Board,WHITE PINE COMMON BOARD,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0377,Vendor Price Sheet,white pine common board 7/16x4x8 KD,Seller-style listing for white pine common board 7/16x4x8 KD. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,7/16x4x8,White Pine Common Board,white pine common board,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0378,ERP Legacy Import,Select-White-Pine 2x4x8 Common Lumber,Seller-style listing for Select-White-Pine 2x4x8 Common Lumber. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,2x4x8,Select White Pine,Select-White-Pine,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0379,Home Depot,SelectWhitePine 2x6x12 KD,Seller-style listing for SelectWhitePine 2x6x12 KD. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,2x6x12,Select White Pine,SelectWhitePine,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0380,Menards,Select White Pine 1x4x8 #2,Seller-style listing for Select White Pine 1x4x8 #2. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,1x4x8,Select White Pine,Select White Pine,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0381,Lowes,KNOTTY WHITE PINE 1x6x8 KD,Seller-style listing for KNOTTY WHITE PINE 1x6x8 KD. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,1x6x8,Knotty White Pine,KNOTTY WHITE PINE,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0382,84 Lumber,Knotty-White-Pine 7/16x4x8 #2,Seller-style listing for Knotty-White-Pine 7/16x4x8 #2. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,7/16x4x8,Knotty White Pine,Knotty-White-Pine,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0383,Builder Supply,Knotty White Pine 2x6x8 Select,Seller-style listing for Knotty White Pine 2x6x8 Select. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,2x6x8,Knotty White Pine,Knotty White Pine,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0384,Local Yard,Premium White Pine 2x6x12 #2,Seller-style listing for Premium White Pine 2x6x12 #2. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,2x6x12,Premium White Pine,Premium White Pine,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0385,Independent Lumberyard,premium white pine 1 x 4 x 8 Select Lumber,Seller-style listing for premium white pine 1 x 4 x 8 Select Lumber. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,1x4x8,Premium White Pine,premium white pine,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0386,ERP Legacy Import,Premium-White-Pine 15/32x4x8 Common,Seller-style listing for Premium-White-Pine 15/32x4x8 Common. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,15/32x4x8,Premium White Pine,Premium-White-Pine,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0387,Contractor Catalog,WP-S4S 7/16x4x8 Select,Seller-style listing for WP-S4S 7/16x4x8 Select. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,7/16x4x8,WP S4S,WP-S4S,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0388,Vendor Price Sheet,WPS4S 2x6x8 Common,Seller-style listing for WPS4S 2x6x8 Common. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,2x6x8,WP S4S,WPS4S,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0389,Lowes,wp s4s 4x4x8 KD,Seller-style listing for wp s4s 4x4x8 KD. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,4x4x8,WP S4S,wp s4s,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0390,Home Depot,E.WhitePine 1x4x8 Common,Seller-style listing for E.WhitePine 1x4x8 Common. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,1x4x8,E. White Pine,E.WhitePine,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0391,Menards,E. White Pine 15/32x4x8 KD,Seller-style listing for E. White Pine 15/32x4x8 KD. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,15/32x4x8,E. White Pine,E. White Pine,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0392,Local Yard,e. white pine 2x4x10 #2 Lumber,Seller-style listing for e. white pine 2x4x10 #2 Lumber. Intended category: Appearance/common board. Use normalized mapping with caution when ambiguity is medium.,White Pine,Pine,Appearance/common board,None,2x4x10,E. White Pine,e. white pine,Medium,No,White pine may be sold as pine/common board/appearance board; not the same as whitewood.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0393,84 Lumber,Poplar 2x6x8 KD,Seller-style listing for Poplar 2x6x8 KD. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is medium.,Poplar,Poplar,Hardwood/appearance board,None,2x6x8,Poplar,Poplar,Medium,No,Poplar may be labeled tulip poplar or yellow poplar; often appearance/project board.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
LLX-0394,Builder Supply,POPLAR 4x4x8 #2,Seller-style listing for POPLAR 4x4x8 #2. Intended category: Hardwood/appearance board. Use normalized mapping with caution when ambiguity is medium.,Poplar,Poplar,Hardwood/appearance board,None,4x4x8,Poplar,POPLAR,Medium,No,Poplar may be labeled tulip poplar or yellow poplar; often appearance/project board.,public terminology + synthetic seller-style alias,https://www.homedepot.com/c/ab/types-of-lumber/9ba683603be9fa5395fab90567851db; https://www.lowes.com/n/buying-guide/lumber-buying-guide
